Timestamp,Name,Date,Course ,Score,Round,Par,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Par 3 Scoring,Par 4 Scoring,Par 5 Scoring,SG: Putting,Fairways,Greens,<50 Hit,<50 Total,51-75,51-75 Total,76-100,76-100 Total,101-125,101-125 Total,126-150,126-150 Total,151-175,151-175 Total,176-200,176-200 Total,201-225,201-225 Total,226+,226+ Total,SG: Approach
9/9/19 20:03,Player 12,9/9/19,Meadville Country Club,78,Tournament,72,6,5,Missed,Miss,Less than 50 yards,2,10,Unplayable,5,4,Hit,Miss,176-200 yards,2,30,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,10,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,30,No Penalty Shot,3,4,Hit,Hit,126-150 yards,1,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,35,No Penalty Shot,6,4,Missed,Miss,51-75 yards,2,10,Unplayable,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,25,No Penalty Shot,7,5,Missed,Miss,Less than 50 yards,2,15,OB,5,4,Missed,Miss,151-175 yards,2,5,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,12,No Penalty Shot,4,5,Missed,Hit,201-225 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Missed,Hit,225 + yards,2,12,No Penalty Shot,3,4,Missed,Hit,51-75 yards,1,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,4,4,Missed,Hit,51-75 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-2.42,4,11,1,3,2,3,0,0,1,1,3,3,1,3,1,2,1,2,1,1,-2.419
9/11/19 09:31,Player 5,8/31/19,Avalon Lakes Golf Club,83,Qualifying,72,4,4,Hit,Hit,151-175 yards,2,10,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,25,No Penalty Shot,7,5,Hit,Miss,Less than 50 yards,3,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,15,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,8,No Penalty Shot,6,5,Hit,Hit,101-125 yards,3,20,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,13,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,40,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,14,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,30,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,2,No Penalty Shot,5,4,Hit,Hit,126-150 yards,2,14,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,10,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,12,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,25,No Penalty Shot,6,4,Hit,Miss,126-150 yards,2,15,Red Penalty Area,5,4,Missed,Miss,176-200 yards,2,17,No Penalty Shot,#REF!,#REF!,#REF!,-7.81,13,13,0,1,1,1,1,1,3,3,4,5,1,2,0,1,3,4,0,0,-1.177
9/11/19 09:40,Player 5,9/7/19,Indiana Country Club,75,Qualifying,71,6,5,Missed,Miss,126-150 yards,2,10,No Penalty Shot,5,5,Hit,Miss,76-100 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,17,No Penalty Shot,5,4,Hit,Miss,176-200 yards,2,7,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,12,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,20,No Penalty Shot,6,4,Hit,Miss,176-200 yards,3,30,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,12,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,18,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,15,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,25,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,22,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,10,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,11,No Penalty Shot,7,5,Hit,Miss,126-150 yards,3,15,No Penalty Shot,#REF!,#REF!,#REF!,-5.65,11,12,1,1,0,0,1,2,3,3,2,4,2,2,1,3,2,3,0,0,-0.375
9/11/19 09:46,Player 5,9/8/19,Longue Vue Club,75,Qualifying,70,4,4,Hit,Hit,151-175 yards,2,40,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,9,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,6,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,3,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,201-225 yards,3,3,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,17,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,12,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,8,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,5,4,Missed,Miss,76-100 yards,2,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,Less than 50 yards,2,6,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,6,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,10,No Penalty Shot,6,5,Hit,Miss,Less than 50 yards,2,7,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,Less than 50 yards,3,10,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,45,No Penalty Shot,5,4,Hit,Hit,176-200 yards,3,20,No Penalty Shot,#REF!,#REF!,#REF!,-7.18,11,13,2,5,0,0,1,2,3,3,1,1,4,4,1,1,1,2,0,0,-0.5
9/11/19 11:35,Player 13,9/8/19,Longue Vue Club,81,Qualifying,70,4,4,Hit,Hit,126-150 yards,2,40,No Penalty Shot,5,4,Hit,Miss,51-75 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,25,No Penalty Shot,6,5,Missed,Miss,101-125 yards,2,8,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,3,8,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,10,No Penalty Shot,5,4,Missed,Miss,76-100 yards,1,7,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,15,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,60,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,126-150 yards,1,8,No Penalty Shot,6,4,Missed,Miss,126-150 yards,2,25,OB,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,8,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,15,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,5,5,Missed,Hit,101-125 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,25,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,12,No Penalty Shot,5,4,Hit,Miss,176-200 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,-4.02,7,9,1,1,0,1,0,1,3,4,4,5,0,1,1,3,0,2,0,0,-4.568
9/13/19 17:33,Player 9,9/8/19,Meadville Country Club,76,Tournament,72,3,5,Hit,Hit,201-225 yards,1,15,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,50,No Penalty Shot,7,5,Missed,Miss,76-100 yards,1,2,OB,6,4,Missed,Miss,126-150 yards,2,15,No Penalty Shot,4,4,Missed,Hit,76-100 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,20,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,6,No Penalty Shot,4,5,Hit,Hit,176-200 yards,2,20,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,50,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,2,10,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,30,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,25,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,60,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,5,No Penalty Shot,3,4,Missed,Hit,76-100 yards,1,5,No Penalty Shot,#REF!,#REF!,#REF!,-0.37,4,12,2,2,1,1,2,3,3,3,1,3,0,1,2,3,1,2,0,0,-3.124
9/13/19 17:45,Player 9,9/9/19,Meadville Country Club,78,Tournament,72,4,5,Hit,Hit,Less than 50 yards,1,15,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,45,No Penalty Shot,7,5,Missed,Miss,Less than 50 yards,1,5,Red Penalty Area,4,4,Hit,Miss,101-125 yards,1,7,No Penalty Shot,7,4,Missed,Miss,76-100 yards,2,15,OB,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,35,No Penalty Shot,4,4,Hit,Miss,176-200 yards,1,10,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,15,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,15,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,15,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,10,No Penalty Shot,3,5,Missed,Hit,201-225 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,20,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,15,No Penalty Shot,6,4,Missed,Miss,101-125 yards,3,35,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,201-225 yards,3,20,No Penalty Shot,5,4,Missed,Hit,126-150 yards,3,45,No Penalty Shot,#REF!,#REF!,#REF!,-0.53,5,11,3,4,0,0,0,1,1,3,4,5,1,1,0,2,2,2,0,0,-3.768
9/14/19 09:48,Player 6,9/13/19,Longue Vue Club,75,Qualifying,70,4,4,Missed,Hit,151-175 yards,2,25,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,35,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,15,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,3,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,201-225 yards,3,30,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,20,No Penalty Shot,6,4,Missed,Miss,76-100 yards,2,8,No Penalty Shot,4,5,Missed,Hit,76-100 yards,1,25,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,25,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,12,No Penalty Shot,4,4,Missed,Miss,76-100 yards,1,8,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,15,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,8,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,15,No Penalty Shot,4,5,Missed,Hit,76-100 yards,1,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,12,No Penalty Shot,5,4,Miss,Miss,151-175 yards,2,15,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,7,No Penalty Shot,#REF!,#REF!,#REF!,-0.84,3,10,1,1,1,1,2,4,0,0,2,4,2,3,0,3,2,2,0,0,-4.136
9/14/19 09:56,Player 6,9/1/19,Nemacolin Resort - Shepards Rock,73,Qualifying,72,5,5,Missed,Hit,126-150 yards,2,25,No Penalty Shot,5,4,Hit,Miss,176-200 yards,2,10,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,10,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,1,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,20,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,201-225 yards,1,15,No Penalty Shot,7,5,Missed,Miss,225 + yards,2,10,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,6,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,5,5,Hit,Miss,Less than 50 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,30,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,5,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,10,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-0.51,9,11,2,3,0,0,0,0,2,2,5,8,1,1,0,2,1,1,0,1,-1.55
9/14/19 19:29,Player 3,9/14/19,PGA National - Champions,78,Tournament,72,5,4,Missed,Hit,101-125 yards,3,36,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,5,5,Hit,Hit,225 + yards,2,13,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,7,No Penalty Shot,4,5,Missed,Hit,51-75 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,2,No Penalty Shot,6,4,Missed,Miss,151-175 yards,2,11,No Penalty Shot,3,4,Missed,Hit,151-175 yards,1,17,No Penalty Shot,5,5,Missed,Hit,201-225 yards,2,42,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,23,No Penalty Shot,3,4,Hit,Hit,151-175 yards,1,13,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,7,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,28,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1,No Penalty Shot,6,4,Missed,Miss,176-200 yards,2,57,Red Penalty Area,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,17,No Penalty Shot,5,5,Missed,Miss,126-150 yards,1,5,No Penalty Shot,#REF!,#REF!,#REF!,-0.96,4,10,0,0,1,1,0,0,2,2,0,3,4,8,1,2,1,1,1,1,-3.148
9/14/19 19:37,Player 4,9/14/19,PGA National - Champions,79,Tournament,72,5,4,Hit,Miss,101-125 yards,2,7,No Penalty Shot,4,4,Missed,Miss,126-150 yards,1,7,No Penalty Shot,5,5,Hit,Hit,51-75 yards,2,12,No Penalty Shot,7,4,Missed,Miss,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,3,4,Missed,Miss,151-175 yards,0,0,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,15,No Penalty Shot,5,5,Missed,Miss,101-125 yards,1,2,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,12,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,7,No Penalty Shot,6,4,Missed,Miss,126-150 yards,2,7,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,3,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,15,No Penalty Shot,3,4,Missed,Hit,176-200 yards,1,6,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,6,5,Hit,Miss,126-150 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-3.5,6,8,1,1,1,1,0,0,0,3,2,6,3,6,1,1,0,0,0,0,-3.392
9/14/19 19:39,Player 3,9/14/19,PGA National - Champions,68,Tournament,72,4,4,Hit,Hit,101-125 yards,1,11,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,40,No Penalty Shot,4,5,Missed,Hit,76-100 yards,1,15,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,36,No Penalty Shot,6,5,Missed,Miss,101-125 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,18,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,42,No Penalty Shot,3,4,Missed,Hit,126-150 yards,1,6,No Penalty Shot,4,5,Hit,Hit,151-175 yards,2,33,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,3,No Penalty Shot,3,4,Missed,Hit,101-125 yards,1,33,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,9,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,2,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,42,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,46,No Penalty Shot,4,5,Hit,Hit,101-125 yards,1,13,No Penalty Shot,#REF!,#REF!,#REF!,2.71,5,15,1,1,0,0,1,1,5,6,3,4,4,5,1,1,0,0,0,0,-0.148
9/14/19 19:41,Player 10,9/14/19,PGA National - Champions,85,Tournament,72,5,4,Missed,Hit,126-150 yards,3,25,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,15,No Penalty Shot,6,5,Missed,Miss,151-175 yards,2,20,Red Penalty Area,6,4,Missed,Miss,101-125 yards,2,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,8,No Penalty Shot,6,5,Hit,Hit,101-125 yards,3,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,10,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,28,No Penalty Shot,6,4,Missed,Miss,176-200 yards,2,20,No Penalty Shot,5,5,Missed,Hit,101-125 yards,2,15,No Penalty Shot,6,4,Missed,Miss,176-200 yards,2,15,Red Penalty Area,4,4,Hit,Hit,151-175 yards,2,8,No Penalty Shot,5,4,Missed,Miss,101-125 yards,2,8,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,25,No Penalty Shot,6,4,Missed,Miss,151-175 yards,2,20,Red Penalty Area,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,25,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,10,No Penalty Shot,#REF!,#REF!,#REF!,-5.14,5,10,0,0,0,0,0,0,3,5,4,4,3,7,0,2,0,0,0,0,-2.992
9/14/19 19:44,Player 4,9/14/19,PGA National - Champions,73,Tournament,72,3,4,Missed,Hit,101-125 yards,1,3,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,2,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,4,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,6,5,Missed,Hit,101-125 yards,3,35,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,8,No Penalty Shot,5,4,Hit,Hit,151-175 yards,3,15,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,3,No Penalty Shot,5,5,Missed,Miss,201-225 yards,2,5,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,30,No Penalty Shot,6,4,Hit,Miss,176-200 yards,2,10,Red Penalty Area,4,4,Hit,Miss,126-150 yards,1,1,No Penalty Shot,3,4,Missed,Hit,126-150 yards,1,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,12,No Penalty Shot,5,4,Hit,Miss,151-175 yards,1,2,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,15,No Penalty Shot,#REF!,#REF!,#REF!,-3.54,7,12,2,2,0,0,0,0,2,2,3,5,4,6,1,2,0,1,0,0,-0.345
9/14/19 19:55,Player 10,9/14/19,PGA National - Champions,79,Tournament,72,4,4,Missed,Miss,126-150 yards,1,4,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,6,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,30,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,4,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,12,No Penalty Shot,6,5,Missed,Miss,151-175 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,5,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,25,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,4,No Penalty Shot,4,4,Missed,Hit,176-200 yards,2,20,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,15,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,45,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,151-175 yards,1,4,Red Penalty Area,6,4,Missed,Miss,201-225 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,4,No Penalty Shot,8,5,Missed,Miss,126-150 yards,2,20,Red Penalty Area,#REF!,#REF!,#REF!,-2.32,6,11,2,2,0,0,0,0,3,3,2,5,3,6,1,1,0,1,0,0,-1.24
9/14/19 20:20,Player 14,9/14/19,PGA National - Champions,80,Tournament,72,4,4,Hit,Hit,126-150 yards,2,70,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,6,5,Missed,Miss,201-225 yards,2,25,Red Penalty Area,4,4,Hit,Miss,126-150 yards,1,10,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,7,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,15,No Penalty Shot,6,4,Missed,Miss,126-150 yards,2,10,No Penalty Shot,4,5,Hit,Hit,201-225 yards,2,70,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,20,No Penalty Shot,6,4,Missed,Miss,126-150 yards,1,10,OB,4,4,Hit,Hit,126-150 yards,2,5,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,2,No Penalty Shot,7,4,Missed,Miss,101-125 yards,3,40,Red Penalty Area,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,7,5,Hit,Miss,176-200 yards,2,20,Red Penalty Area,#REF!,#REF!,#REF!,-0.9,9,11,0,0,0,0,0,0,1,2,6,10,3,3,0,1,1,2,0,0,-1.183
9/14/19 20:30,Player 14,9/14/19,PGA National - Champions,73,Tournament,72,4,4,Hit,Hit,126-150 yards,2,60,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,30,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,8,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,10,No Penalty Shot,6,5,Hit,Miss,176-200 yards,2,15,Red Penalty Area,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,15,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,10,No Penalty Shot,4,5,Hit,Hit,176-200 yards,2,25,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,29,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,41,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,5,4,Hit,Miss,151-175 yards,2,10,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,2,20,No Penalty Shot,5,5,Missed,Hit,101-125 yards,2,20,No Penalty Shot,#REF!,#REF!,#REF!,-2.81,12,15,2,2,0,0,0,0,1,1,6,6,4,6,2,3,0,0,0,0,-1.128
